124591047            CORREIA DE BORRACHA                               PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               202010270024591047 
124591057            BOMBA DO LIQUIDO DE                               PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               202107130024591057 
124591518            FILTRO DE OLEO PARA                               PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               202203280024591518 
124591690            CABO DA ALAVANCA SEL                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               202206070024591690 
125197657            VELA DE IGNICAO PARA                              PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               201811200025197657 
125203199            ALOJAMENTO DA BOMBA                               PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201911130025203199 
125203697            TENSIONADOR DA CORRE                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               202101191025203697 
125204558            CILINDRO MESTRE DA E                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               202110140025204558 
125FC0225            FILTRO DE COMBU                                   PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               201211220025FC0225 
126213047            ACUMULADOR ELETRICO                               PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201811200026213047 
126214160            RODA DE ACO PARA VEI                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               202004060026214160 
126233845            TAPETE DO ASSOALHO P                              ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201904090026233845 
126233868            BANDEJA DO ASSOALHO                               ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201812120026233868 
126234038            CAMERA DE TELEVISAO                               ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201812120026234038 
126236145            MODULO DE CONTROLE E                              ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201812120026236145 
126237857            CONJUNTO DE FRISOS D                              ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201812120026237857 
126240656            COBERTURA DO BAGAGEI                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201901230026240656 
126241944            ELEMENTO DO FILTRO D                              PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               201812200026241944 
126242867            ACUMULADOR ELETRICO                               PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201908061026242867 
126250789            COBERTURA DE ACABAME                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201812280026250789 
126250793            COBERTURA DE ACABAME                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201812280026250793 
126251922            SORTIDO COMPOSTO POR                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201812200026251922 
126261634            ALTERNADOR DE VEICUL                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201901040026261634 
126262064            BRACO DE CONTROLE DA                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201812280026262064 
126274120            ALOJAMENTO DO INTERR                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201901040026274120 
126283303            SORTIDO COMPOSTO POR                              PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               201907300026283303 
126290728            PROTETOR DE CALOR DO                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201812200026290728 
126304812            EMBREAGEM ELETROMAGN                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201903190026304812 
126307581            TAPETE DO ASSOALHO P                              ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201904230026307581 
126307582            JOGO DE TAPETES DO A                              ACESSÓRIOS ORIGINAIS                              UN                                                1                   GMB                                               201904230026307582 
126312031            SORTIDO COMPOSTO POR                              PECAS ORIGINAIS GMB - LOTE                        UN                                                1                   GMB                                               201904230026312031 
126312721            CONSOLE DO TETO PARA                              PEÇAS ORIGINAIS GMB - GERAL                       UN                                                1                   GMB                                               201909170026312721 
