144626     TRACKER 12T A PR                                  5P76BP                                                                                                                                                                                                  202301    20070     
144632     TRACKER T A                                       5X76HP                                                                                                                                                                                                  202301    20070     
144633     TRACKER T A LTZ                                   5N76HP                                                                                                                                                                                                  202301    20070     
144640     TRACKER T A LT                                    5B76HP                                                                                                                                                                                                  202301    20070     
145116     TRACKER T A LT                                    3B76HP                                                                                                                                                                                                  202301    20070     
145122     TRACKER 12T A PR                                  3P76BP                                                                                                                                                                                                  202301    20070     
145160     TRACKER T A LTZ                                   3N76HP                                                                                                                                                                                                  202301    20070     
145180     TRACKER T A LTZ                                   5N76HR                                                                                                                                                                                                  202401    20070     
145181     TRACKER 12T A RS                                  5D76BR                                                                                                                                                                                                  202401    20070     
145185     TRACKER T A MID                                   5J76HR                                                                                                                                                                                                  202401    20070     
145190     TRACKER T A LT                                    5B76HR                                                                                                                                                                                                  202401    20070     
145202     TRACKER 12T A PR                                  5P76BR                                                                                                                                                                                                  202401    20070     
145203     TRACKER T A LTZ                                   5N76HR                                                                                                                                                                                                  202401    20070     
145206     TRACKER 12T A PR                                  3P76BR                                                                                                                                                                                                  202401    20070     
145226     TRACKER T A LT                                    3B76HR                                                                                                                                                                                                  202401    20070     
1995056    TRACKER LT 1.0 TURBO                              CNVGM                                                                                                                                                                                                       11    20070     
1995065    TRACKER PREMIER 1.0 TURBO                         CNVGM                                                                                                                                                                                                       11    20070     
143154     CRUZE LT NB                                       GM                                                                                                                                                                                                          01    20147     
143344     ONIX 1.0MT LT                                     GM                                                                                                                                                                                                          01    20147     
143474     ONIX 1.4MT LTZ                                    GM                                                                                                                                                                                                          01    20147     
1124412    FIESTA 1.5 SE HATCH 16V FLEX 4P MANUAL            FORD                                                                                                                                                                                                    201403    20148     
1124584    FIESTA 1.6 SE HATCH 16V FLEX 4P MANUAL            FORD                                                                                                                                                                                                    201703    20148     
1124746    ECOSPORT 1.5 TI-VCT FLEX FREESTYLE MANUAL         FORD                                                                                                                                                                                                    201803    20148     
1124752    ECOSPORT 2.0 DIRECT FLEX TITANIUM AUTOMATICO      FORD                                                                                                                                                                                                    201803    20148     
1124792    RANGER 3.2 XLT 4X4 CD 20V DIESEL 4P AUTOMATICO    FORD                                                                                                                                                                                                    201403    20148     
1124806    ECOSPORT 1.5 TI-VCT FLEX SE MANUAL                FORD                                                                                                                                                                                                    201903    20148     
1124880    FIESTA 1.6 ROCAM SE 8V FLEX 4P MANUAL             FORD                                                                                                                                                                                                    201403    20148     
1124948    KA 1.5 TI-VCT FLEX SE AUTOMATICO                  FORD                                                                                                                                                                                                    201903    20148     
1124959    ECOSPORT 1.5 TI-VCT FLEX TITANIUM AUTOMATICO      FORD                                                                                                                                                                                                    202003    20148     
1124984    KA 1.0 TI-VCT FLEX SE MANUAL                      FORD                                                                                                                                                                                                    202003    20148     
1125258    RANGER 2.2 XLS 4X4 CD 16V DIESEL 4P AUTOMATICO    FORD                                                                                                                                                                                                    201803    20148     
1125280    ECOSPORT 2.0 SE 16V FLEX 4P POWERSHIFT            FORD                                                                                                                                                                                                    201703    20148     
1125300    KA 1.5 TI-VCT FLEX SE PLUS AUTOMÁTICO             FORD                                                                                                                                                                                                    202003    20148     
1125317    KA 1.0 TI-VCT FLEX SE PLUS MANUAL                 FORD                                                                                                                                                                                                    202003    20148     
1125339    KA 1.5 SEL 16V FLEX 4P MANUAL                     FORD                                                                                                                                                                                                    201703    20148     
